report_date, total_purchase_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb30, zfb31, zfb32, zfb33, zfb34, zfb35, zfb36, zfb37, bank00, bank01, bank02, bank03, bank04, bank05, bank06, bank07, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, share
20140319,1175049310,0,0,0,0,0,0,0,0,0,5072804,15435801,11808680,28377907,13312700,1983236,396979,0,20263264,53033956,38247594,35861916,19968225,28312571,4695047,0,1114087,10480998,1251734,31021113,1527044,142702,2993012,0,0,0,0,0,0,0,0,0,73640116,81738528,10316798,8149180,36642524,46117740,8434215,0,79313952,56495211,22768251,35096465,37412684,15950579,10779513,0,36965064,102824378,58785176,35602463,47826927,20067350,14734139,10086687
20140320,1139072271,0,0,0,0,0,0,0,0,0,5324626,13455644,10551328,13820995,6805482,8607433,83590,0,43574945,127983519,65728777,53008881,22504814,9040406,2862738,0,2620020,1984538,3596232,2438114,1133488,604740,5242540,0,0,0,0,0,0,0,0,0,18911564,47348019,16949315,989621,22350473,70076359,15525098,0,59552253,78159251,34918200,29777555,33316828,16224599,2591150,0,42761860,94227155,55792731,30087042,38480111,10643569,9339149,10077519
20140321,901048827,0,0,0,0,0,0,0,0,0,8336842,13333245,13312453,16442330,14499318,4174493,536797,0,20275358,106258806,40177141,18570019,28487474,2253750,3588494,0,50499884,8737639,795234,959341,121062,224039,61096,0,0,0,0,0,0,0,0,0,11045299,41673813,6108553,0,12014477,37188241,5077660,0,50495569,35996497,29344342,28261717,22361712,10467352,8642462,0,26133152,75766534,45537539,33123431,41699392,9123455,9232407,10110408
20140322,584423977,0,0,0,0,0,0,0,0,0,11450558,7301195,8588800,10122322,11036237,3415798,939760,0,14703688,42696802,10617288,42016986,12389649,3962597,1334876,0,507558,3013169,860410,1010686,1146908,3129897,614,0,0,0,0,0,0,0,0,0,15943091,13006793,9070236,0,8322635,7133041,10024936,0,11208051,35647960,25516521,21508728,18733003,9491732,8523647,0,27284216,52554481,34473933,19912592,34708707,9651341,11396499,10066036
20140323,647030988,0,0,0,0,0,0,0,0,0,5308062,12532369,7938372,11933309,15858779,6954163,724268,0,12722547,38251179,28499969,14353771,9987962,9396284,3975192,0,187303,2177998,15785045,1730112,3946291,1010866,101122,0,0,0,0,0,0,0,0,0,22216654,21632378,12530798,0,12023432,1802523,5121399,0,21731687,48517465,22973743,13159974,12075099,8685129,7002712,0,38155056,76999537,31029825,25870916,29620229,8330491,14197924,9979054
20140324,1141012147,0,0,0,0,0,0,0,0,0,7307312,23829206,5690111,11564765,5504919,4524395,114656,0,66132518,126952349,34384386,93614938,29330442,22594799,5206655,0,2436245,32234789,464610,4723181,1746509,656038,660941,0,0,0,0,0,0,0,0,0,19144070,25431748,2035332,6310813,30391299,4849772,8118606,0,49131649,58766377,38130186,28124349,36375995,14139161,14093250,0,39421657,87255265,62800772,45079254,43512400,16407154,21993165,9826109
20140325,939401225,0,0,0,0,0,0,0,0,0,3618706,16872025,14471717,16442306,9041516,5535845,108667,0,12580456,77315589,24999038,24521223,32350826,12504447,8275055,0,3998794,11917300,2045860,1258507,2177060,4716003,2182567,0,0,0,0,0,0,0,0,0,13504090,27111600,6319927,10155274,10444159,10360076,11968044,0,38522722,81893807,23686739,40219522,53168607,14992755,10024895,0,32359771,92164750,40327911,38336521,52636543,26653174,7908773,9708058
20140326,1022016290,0,0,0,0,0,0,0,0,0,9628229,14244623,12060917,11713522,8497431,4202568,176754,0,13722934,66595558,31500362,32619543,131479622,8325340,6764581,0,1175612,12146230,7688422,4046854,2543132,101143,699093,0,0,0,0,0,0,0,0,0,15493406,45629460,21178502,16585991,9543984,12121740,4949612,0,50618873,70136435,39023353,19152063,39300255,10108064,7343403,0,41490863,66177125,33122029,35732530,56011720,20366025,18268121,9730266
20140327,887292726,0,0,0,0,0,0,0,0,0,6318596,20121549,8474193,19025347,12701922,7553134,40871,0,16039126,34848362,51032669,5716552,14199264,9248554,4066145,0,632240,2529969,6445833,4615024,233884,3222416,13511530,0,0,0,0,0,0,0,0,0,23260128,15404274,7347300,13124915,6096366,1502903,10294568,0,77015889,108949243,43956188,15974865,37341490,8098737,8921145,0,36241135,66586054,46526426,37909946,41278586,19005540,12221733,9658115
20140328,729091409,0,0,0,0,0,0,0,0,0,5281653,15177000,9490587,10919467,11810650,4174332,56544,0,15817536,56369667,20946842,15859784,18086567,6591845,13157666,0,123709,8888595,516300,1476963,3582983,608095,32159,0,0,0,0,0,0,0,0,0,8662361,7472102,18352329,5576703,7074974,5284756,2934170,0,46328182,83233936,27305340,8476903,26127822,7975024,2421965,0,36157769,72066504,34002490,21867371,52448974,13577611,13165918,9609261
20140329,703279492,0,0,0,0,0,0,0,0,0,3614802,11149536,6167756,17185349,9160565,649457,62724,0,14253142,50454273,39384188,15733622,11076811,10478905,5730416,0,1038548,941802,135141214,5279966,713809,146075,160183,0,0,0,0,0,0,0,0,0,4588874,14362080,5120899,3995867,7062986,1230947,511819,0,32110510,68973148,7057603,15354974,23931741,3830633,4918940,0,24209713,47528443,23439322,16376967,20079135,20416131,10067158,9588459
20140330,602663436,0,0,0,0,0,0,0,0,0,4776814,12500356,11800458,13024420,21352783,1556366,549226,0,8778671,30778971,7828933,13305365,14622815,9895049,2340963,0,1350596,20603344,219415,5707210,24831195,1574404,12354,0,0,0,0,0,0,0,0,0,16100004,19196698,201584,4912637,11883239,1422338,366649,0,43741191,65351271,20559663,11432714,11854743,3702973,5240325,0,20871630,55787990,26438072,18347268,25284979,11629451,11414053,9514256
20140331,1250306245,0,0,0,0,0,0,0,0,0,6784629,35085758,17953095,15655784,14952103,10503520,3316147,0,38332631,95302243,43593568,17599873,84635466,15392348,4749637,0,11854077,23261322,6822323,5900884,2653449,1655596,5064589,0,0,0,0,0,0,0,0,0,18250892,25756829,21866526,2850512,26688983,5057631,0,0,62129545,147657378,45944024,19343686,36899555,16997222,5241232,0,50331497,132996775,40726329,33010141,46617024,26848186,14557671,9465565
20140401,1602453549,0,0,0,0,0,0,0,0,0,4291758,22833153,17937872,12552171,12017556,1635247,264152,0,68229109,165267938,190240790,23774599,111660826,38263594,9988058,0,1256588,19630638,3278672,1508864,4919779,4790713,15225092,0,0,0,0,0,0,0,0,0,40624990,49357601,12751902,5016286,62434529,16026439,1380854,0,60848972,108064410,51308462,31881731,50853027,25589042,16398538,0,45890194,105842051,60679556,35091405,46031695,18302579,19104863,9407254
20140402,1232180369,0,0,0,0,0,0,0,0,0,8376152,22588824,6742392,36048207,15969873,2547251,949723,0,40712885,58296633,82412767,30309556,65866838,36637620,10210294,0,22880609,27034261,2971020,2740730,3782436,115722,259819,0,0,0,0,0,0,0,0,0,26126973,19847786,2306376,9455364,33594408,16728714,406264,0,55406997,83820071,45409423,37216304,43863261,13750742,12898356,0,37874975,130976660,54395374,38205423,45635486,27159044,10091577,9557179
20140403,1075779488,0,0,0,0,0,0,0,0,0,7879272,21085266,8911558,20473135,8485273,10714391,67180,0,59790135,27748547,56887236,30389397,37335652,5878904,13429800,0,523702,7820701,1509079,5793936,10885492,10324896,1090218,0,0,0,0,0,0,0,0,0,13191661,45580525,15241804,10841546,22141265,5051814,2383767,0,37064581,104526502,48806778,30629853,43623988,27476747,12752120,0,46363890,69129691,51728711,42712422,48701143,27702337,13457743,9646830
20140404,869826250,0,0,0,0,0,0,0,0,0,6078545,7682295,5106720,14094036,6728827,3483701,162920,0,44866082,49728009,29930343,16302932,12186345,5374785,932822,0,1769035,16529019,3623838,1725601,1890730,742785,131013,0,0,0,0,0,0,0,0,0,20230570,30029537,1064461,10041663,24193162,10389495,3992375,0,40976563,81000517,33917213,18095098,42014163,16892459,5115530,0,51724948,85457804,40409652,33693898,42505995,23765582,15561245,9683937
20140405,552439004,0,0,0,0,0,0,0,0,0,4158911,13802334,12891336,11445491,8623672,1273905,614386,0,14995817,65443429,10048281,18659521,16150229,6733765,394971,0,1821451,6862680,848409,351427,297065,346445,3145,0,0,0,0,0,0,0,0,0,13825203,20540057,3033160,0,10195518,5864507,0,0,16403342,26422792,42784479,10655081,11181696,11561390,997049,0,33153911,55820173,30501137,16658801,15195261,10609369,11538984,9730424
20140406,538590199,0,0,0,0,0,0,0,0,0,7158995,13378927,7382155,14074901,6507017,4810560,2436623,0,10158474,41729902,12391464,19568965,36559315,24781684,2176101,0,87674,6903626,442514,229060,6161951,26188,13533,0,0,0,0,0,0,0,0,0,15081749,993616,12767466,57919,9316077,6030026,4409035,0,13420891,32787823,9732394,7226349,10415240,6726540,13453152,0,19857051,60988303,31475990,15047651,19847748,15077923,7205029,9692598
20140407,786574897,0,0,0,0,0,0,0,0,0,6214361,11588743,9794815,17160223,9850905,8265123,321799,0,50208502,93455317,20262435,50692952,14631849,31245025,1933813,0,357569,1441179,7385194,529090,573723,82834,500255,0,0,0,0,0,0,0,0,0,16092474,17292974,7469564,1937627,10464222,11043780,2593672,0,31194280,60762316,15865563,4833530,20272870,6612609,12239525,0,36300397,59463006,42312083,31624738,23975161,18574367,9501762,9652671
20140408,1190990631,0,0,0,0,0,0,0,0,0,12924693,17409009,11918389,18820311,10125077,1351641,243582,0,40395487,75628348,59565563,40651439,47403807,58623263,8233381,0,5078268,11036784,1384432,11665933,4080396,201243,12315082,0,0,0,0,0,0,0,0,0,21618976,19010810,10380349,2984500,29216119,4258298,0,0,60434751,102876423,37582513,17257779,38503102,18141263,12323367,0,55413726,122267072,49912829,37620636,46627752,33119207,12753164,9631867
20140409,1201961729,0,0,0,0,0,0,0,0,0,7278117,21564952,8218915,13885384,8094765,7163632,1046250,0,71958445,152430838,53753316,31061334,33035359,30277729,5746433,0,3996025,2853723,3132991,1520318,2185638,1968215,159415,0,0,0,0,0,0,0,0,0,10379774,44965068,10811510,20076627,12848642,2967326,3221282,0,66643536,113565756,42902517,23962961,48779691,11392084,6140662,0,45237398,95019173,43145435,37383973,42173182,32918970,16391423,9702945
20140410,1257791976,0,0,0,0,0,0,0,0,0,10339042,22227140,7994711,15412501,10892004,6054446,165534,0,61256498,102128070,61569162,42035737,36345733,23225509,13363759,0,925325,56653594,2133138,2543607,520504,15521760,1694298,0,0,0,0,0,0,0,0,0,13976201,29987394,10778912,2170039,16233731,12004710,1012924,0,75829482,81282921,55682262,14047016,32056121,29430056,5669229,0,57040578,128523308,60053598,39306117,40794502,23190212,26023711,9696880
20140411,1101567126,0,0,0,0,0,0,0,0,0,3440464,13643886,20172273,17847295,12289703,4332003,592549,0,120632629,147707518,48506123,28944490,54215269,21399369,2682189,0,11665171,2840116,1183328,5491101,2332825,955487,24366,0,0,0,0,0,0,0,0,0,17674034,39213048,5670978,0,13829755,5971559,6269017,0,50052011,57929832,22172476,11303225,39074338,15746634,13257227,0,37402942,85047187,45529803,35827976,44864745,13963007,10187240,9681938
20140412,713131643,0,0,0,0,0,0,0,0,0,6880034,9125276,15024512,17385477,12713986,3609105,1812780,0,100367977,43266362,10809010,22005354,15252729,11518300,299884,0,104933,5420049,2792590,1906953,2269609,452019,3589227,0,0,0,0,0,0,0,0,0,14462797,22519197,13677134,0,16615127,1998760,4917253,0,23729849,42500506,11440290,17324291,22776238,6509522,4147781,0,21992252,59556900,32371523,35071745,32570239,20006251,12597582,9740240
20140413,714597608,0,0,0,0,0,0,0,0,0,5849257,10565390,7271471,9832106,9493780,5159953,170904,0,13644117,73713067,31939010,20471591,23310644,5760751,1323320,0,2318060,1260267,4266260,98679678,2117908,2775442,220867,0,0,0,0,0,0,0,0,0,0,99282,7517509,2029598,5154678,0,99778,0,25624730,51193276,13939123,15842295,22857303,8389166,8435624,0,25215099,63554255,37757730,22467377,34053382,17905400,12636890,9681270
20140414,1144221932,0,0,0,0,0,0,0,0,0,6974190,30941665,25053188,11928420,7995337,3298752,1247128,0,29715204,70529931,62866611,36222148,37091018,36424009,3331468,0,5335000,2881633,206967,7371879,2330182,2207693,292911,0,0,0,0,0,0,0,0,0,16481058,38887780,7143338,2984313,10778206,8842953,178917,0,74498183,101715559,30749431,31451936,44532519,8310254,7157755,0,51637322,115142208,51759352,59625712,54859571,20934123,12716537,9589571
20140415,1178573487,0,0,0,0,0,0,0,0,0,11632597,17027614,13380560,19383966,17828403,2686913,675650,0,37357966,47891906,59143751,39540601,32488344,27468374,4174333,0,2337291,14130008,5219056,5219556,11666762,7729515,1075980,0,0,0,0,0,0,0,0,0,20251676,17646021,12066845,14805881,15824501,4509337,7312658,0,63349287,120052264,34070213,11835095,43484308,11910910,6549269,0,49608855,142503625,65992979,52581778,56276560,26603765,13711137,9567377
20140416,1123610612,0,0,0,0,0,0,0,0,0,5270756,16879881,9257696,20147614,12290827,7625437,254523,0,61057753,67464760,92980103,27888188,37318112,7387807,9350231,0,4555936,6274822,1143758,3949614,618911,10309767,39875,0,0,0,0,0,0,0,0,0,12498059,37215860,5482178,6787973,19452060,13951974,5770953,0,41207863,106397434,38633579,18350657,26997497,23003669,8140132,0,54152260,93571146,58844403,48801813,51603846,25796923,15187069,9696893
20140417,1040319071,0,0,0,0,0,0,0,0,0,7341110,14012073,13247830,20428480,11442423,3901370,411809,0,24610131,93863040,25220148,36129862,17427306,57278253,10596666,0,15750342,14000226,51172904,11939383,631374,1028906,1180216,0,0,0,0,0,0,0,0,0,11064011,32820692,9008795,1486046,24746601,7035803,7433854,0,44311657,73640476,29238905,26242773,24169781,10254952,2222998,0,30976179,88321134,46040014,43919202,40207405,29840611,16051905,9671425
20140418,866509633,0,0,0,0,0,0,0,0,0,4233430,16812209,30375849,18555703,13341865,10936574,241453,0,50504749,37599304,29011732,33618255,26594675,32222747,2412691,0,1459715,13201001,89406,1730230,1158953,118224,1047936,0,0,0,0,0,0,0,0,0,16057960,21370596,1994164,11252046,28385444,6148556,0,0,48349287,71541370,26480877,8474889,23979483,13933026,1482605,0,24470029,82651400,47659675,31946835,37335929,17811785,10228487,9688489
20140419,534994187,0,0,0,0,0,0,0,0,0,7893248,16989421,10532084,14846173,8467170,3718181,408324,0,13397558,32246990,18174804,27512633,27652795,6154125,2239110,0,111619,827136,3342467,317809,15937,6176654,389792,0,0,0,0,0,0,0,0,0,507209,12924441,3912030,41770,15715387,6558295,0,0,34570656,36014396,14694304,2538957,15869741,1572693,5727744,0,25550940,59154063,24480556,23720245,23839566,8392333,8068184,9726647
20140420,552978457,0,0,0,0,0,0,0,0,0,4089750,17456107,7091781,20302310,18138433,9859491,454252,0,7823769,58281074,11470317,10069587,16204907,6948480,2312885,0,6271458,12820245,3865126,432446,267142,10975,40868,0,0,0,0,0,0,0,0,0,996533,7336267,4552134,0,3491483,490280,2395379,0,27958611,41648644,12453929,8939271,12936816,4267601,19724294,0,27041311,45697224,29554731,28402436,19924476,20931164,10354322,9670148
20140421,1020496868,0,0,0,0,0,0,0,0,0,17033426,16266242,26016306,15241191,10301580,9552054,323505,0,82633758,115986062,26600334,16642569,32600563,33727798,9429794,0,1751951,15399120,15931123,273813,1678780,6026164,218225,0,0,0,0,0,0,0,0,0,10969637,26066117,128000,5157461,8109295,2472657,0,0,39763543,63446870,25927736,13170632,39399872,18601141,22406825,0,37583420,91480636,37702554,36053652,44557096,19925084,14314847,9625435
20140422,1041906359,0,0,0,0,0,0,0,0,0,6403936,16749932,20070136,23068015,12883522,5907568,1229541,0,25906149,118899658,44030112,49562867,21510937,9184145,4933369,0,2211058,49031423,2575349,929676,4382443,1430002,3650679,0,0,0,0,0,0,0,0,0,10839421,23952213,10384212,14022923,10947675,11735144,9872260,0,45983049,57109177,33219609,20123713,32302907,12316566,21275101,0,32065663,99326864,41862719,35501566,47373876,17575414,20006529,9559241
20140423,1003295467,0,0,0,0,0,0,0,0,0,6388110,11589171,10299157,24463208,14842525,3642289,758550,0,112821948,57980175,8838325,37988954,16357370,61540450,7047743,0,654414,4293818,3424158,125906,187309,3497918,14421,0,0,0,0,0,0,0,0,0,8449659,52155279,10035786,188303,12264607,6533808,508059,0,46629580,84236433,34029934,29321855,33653269,19654302,6922501,0,24510576,92296590,35571949,35476183,39626550,24758553,10143153,9572619
20140424,862030683,0,0,0,0,0,0,0,0,0,4368299,11051174,12537125,15591894,9790378,7163102,935855,0,21225208,38024122,27769636,21154422,51618093,50180704,1961526,0,1417871,21391117,2918907,1887948,8857863,465440,10067653,0,0,0,0,0,0,0,0,0,3380848,57285330,3590913,8881729,15747022,3498980,5605735,0,18333499,70296116,29567519,11876692,30918749,22753328,7060319,0,24041859,71235452,34880235,41827883,39175025,20185264,12035955,9473894
20140425,888306160,0,0,0,0,0,0,0,0,0,3098995,12207377,14668237,10795892,8583851,3060713,327242,0,30959801,61094439,43513980,8801039,27468468,26702838,6653409,0,1441609,31088069,555276,1885997,12262486,12612175,219056,0,0,0,0,0,0,0,0,0,11102210,38017290,14612702,105,15050257,2497873,7026374,0,23838256,69797959,41839278,10719220,41846213,6170632,995604,0,38141585,85039514,49850302,27649598,43982691,18503801,14199153,9424594
20140426,584376070,0,0,0,0,0,0,0,0,0,4829446,9211111,7171688,15173664,13378226,11163252,345324,0,16345388,39536484,29404141,23689993,16009664,13459962,5735638,0,9993736,5027153,8244036,2054159,527227,3693742,3768487,0,0,0,0,0,0,0,0,0,498810,25482955,4677950,0,10832270,494659,0,0,11980306,44330376,35807115,11596428,16015640,6304896,2620881,0,23309374,47235160,29035291,26049507,21530072,13011442,5374164,9426253
20140427,631881868,0,0,0,0,0,0,0,0,0,3371478,24811421,17295227,20552361,9800427,5217711,1270616,0,72820068,36663978,24474068,10771028,10190625,9067254,1256480,0,5051652,19231387,1469932,508857,543457,2040421,17511,0,0,0,0,0,0,0,0,0,6670949,22377832,7420308,0,11629187,10477350,5424581,0,25521478,46250974,18347834,8529029,7230219,6071334,2495166,0,20406153,62223136,27057492,15823192,26440638,9247727,6433756,9377574
20140428,878628555,0,0,0,0,0,0,0,0,0,10880732,15327416,18070665,16837972,7742030,8422264,2617281,0,23015807,50050587,20025235,12150311,15726400,14273981,2791781,0,14600452,17938615,5203810,486942,363755,56636,4801,0,0,0,0,0,0,0,0,0,10096595,24181929,5948215,1034070,20574726,16910636,2529596,0,51754135,64436151,33536958,19947450,15520116,28602813,35640349,0,41570367,97163375,40818729,35376764,32423054,25449137,9168035,9357882
20140429,984030109,0,0,0,0,0,0,0,0,0,5531971,14039701,12339320,30484373,11667381,4970457,968821,0,34356992,98321385,64664387,7745277,30262297,26095594,4096750,0,476483,3043152,13812701,1308937,314614,4183648,4910389,0,0,0,0,0,0,0,0,0,17085620,20412415,6078609,0,49316094,4460628,5548889,0,29146235,72046973,29195436,15718690,20628821,14171019,15521910,0,40981000,82072862,51381037,38782907,51233153,25398402,11957725,9297054
20140430,985057730,0,0,0,0,0,0,0,0,0,5763433,12149208,14944705,12339302,10959634,2167548,535058,0,123335381,70306596,57158108,9572746,25641439,3083068,6292071,0,2846776,6232989,911706,6952509,622055,222869,1511922,0,0,0,0,0,0,0,0,0,14334417,21626869,3510135,4821143,16678301,504913,4935555,0,33041098,77236586,35423357,23939385,34883736,13546652,9327731,0,38428777,109800755,48943850,40028357,42759129,18158641,10120840,9458380
20140501,632162787,0,0,0,0,0,0,0,0,0,6565879,11449596,9273271,19401096,14240827,2539575,203725,0,9353516,42199647,17601168,15633824,5980594,6423030,1562133,0,1407762,5354640,1242072,2382690,162774,312342,1148388,0,0,0,0,0,0,0,0,0,13489324,40593099,6022612,8834412,13457525,2390973,4130922,0,17717302,60147810,32150642,32005238,16796256,20707413,2497075,0,18402792,48347765,29080660,25272144,23284816,15143724,17868068,9383666
20140502,517951606,0,0,0,0,0,0,0,0,0,5265624,18162222,7948522,8572103,11240648,4436129,318498,0,7958663,48684503,12171728,8497026,5417934,2346274,1418005,0,451133,1634807,7600815,283075,357137,263456,833304,0,0,0,0,0,0,0,0,0,10086229,34695340,15111850,7003265,14934094,0,0,0,15655888,31504362,21863673,11049646,15385244,9952386,0,0,13132339,42018275,32180713,33882682,20934208,16160263,9081423,9458120
20140503,615402548,0,0,0,0,0,0,0,0,0,5510739,10122214,5562457,16482527,7316026,8627410,479780,0,14874812,31037572,10787534,18647323,7736326,12827781,1210352,0,36422333,2199892,91627,355225,11964803,261590,53466,0,0,0,0,0,0,0,0,0,6491933,27505567,2935962,6638151,5559227,11020640,0,0,32214687,20412149,25754666,16104391,20710623,22952105,5339584,0,21482675,61998499,37145171,19007945,30214752,18929985,10921517,9490530
20140504,1043538823,0,0,0,0,0,0,0,0,0,9587609,18096523,9096338,14696427,19292334,5562802,896969,0,58408092,72888835,25022416,19199787,18709451,38753932,4802189,0,30880268,1382959,4967903,846557,5340671,2115270,238101,0,0,0,0,0,0,0,0,0,9922095,25676450,5974255,12240937,13367160,8564005,0,0,63610614,78814205,35412035,36874296,49720615,13076682,5650647,0,50840485,92562085,42336070,35799750,48179146,27079889,17496613,9555356
20140505,1305407591,0,0,0,0,0,0,0,0,0,3740140,27578781,11703195,15310211,20707946,6633116,434960,0,86154880,63214179,49177713,33084242,22917713,16474450,12132303,0,5869269,14438106,3649693,2207319,5338580,7060451,230795,0,0,0,0,0,0,0,0,0,8413468,30756661,16978290,15710513,19478903,4948022,4658039,0,79305378,118156394,48501573,31435809,32492927,31466069,4214590,0,67285497,154634654,77009113,46357739,49306280,28030404,18881250,9327976
20140506,1295140258,0,0,0,0,0,0,0,0,0,6067019,75523969,7845864,17705307,11731368,4178190,1196417,0,26819984,127688359,39234811,23921675,15545587,25266100,5020205,0,56647529,3214323,1672999,92767,1079997,141564,954061,0,0,0,0,0,0,0,0,0,24602502,29196683,13715011,9526952,24690789,6953739,1507999,0,80107770,115162819,26971858,33151400,39843530,28961044,7802916,0,53110944,148019023,65313088,41569549,40460742,20966230,22358402,9599173
20140507,1184976594,0,0,0,0,0,0,0,0,0,9267174,18519537,6468945,12487944,14377465,6123001,191387,0,34467023,48672820,48175830,48237598,77679509,93019458,11097095,0,7978525,9613641,1586071,838199,1847417,114417,567411,0,0,0,0,0,0,0,0,0,11668718,30415272,23341642,22751465,0,982262,4976465,0,44619856,79503499,42452483,28360764,36315595,30591935,12405427,0,50711103,108529869,49215525,37353095,56768863,28445720,24753814,9482755
20140508,972395792,0,0,0,0,0,0,0,0,0,4646735,9534196,7446755,14202680,12447809,4647024,309494,0,33247771,107139935,14386712,29262745,15048183,26736837,4458298,0,2013146,354506,1066069,468599,1010311,9927208,553428,0,0,0,0,0,0,0,0,0,6958203,18151465,17860448,3489745,36711893,14044046,232635,0,43537125,88342102,40594817,36070692,40012469,10589362,6829388,0,35222730,111992598,47904974,31761210,33283209,20065416,20429593,9403231
20140509,895767162,0,0,0,0,0,0,0,0,0,5645799,14608628,9096490,16496041,10430313,1805344,586770,0,18208550,65321746,41848698,28491394,25685683,47319112,2497399,0,3622834,1339576,324173,647785,598313,2147008,4468092,0,0,0,0,0,0,0,0,0,4907146,7629310,17833445,6124942,9933988,4918743,4750351,0,38509442,48927925,23224012,21997679,37558019,13510545,7787450,0,44163872,114885378,49015438,34845768,49371892,29906933,15321385,9453751
20140510,590014111,0,0,0,0,0,0,0,0,0,6773876,11739307,7296122,12711706,10694573,1862761,540705,0,15711662,23876457,55251888,11088126,14691733,7724879,226350,0,219236,1379230,318709,100467,2741022,214301,186660,0,0,0,0,0,0,0,0,0,988320,10744061,4943042,5068721,5247800,4480413,711231,0,17043505,31007066,24622022,17508409,20753863,15325924,3916479,0,22778313,70727953,32696598,49464326,32602828,17243401,7387858,9402208
20140511,769744332,0,0,0,0,0,0,0,0,0,3311987,9602277,10590744,26681963,7877484,6066968,575097,0,6943794,41732474,59366661,13983529,9969860,3870474,5072085,0,40369183,10663351,16653152,2204748,91667,2105423,6126819,0,0,0,0,0,0,0,0,0,26617317,8995428,10012081,7052722,11970539,1633859,307448,0,41251886,41030978,29745906,9329748,22559224,9389327,3388302,0,18801331,80424984,52267017,35392178,29347061,19054929,17943877,9368450
20140512,1034878881,0,0,0,0,0,0,0,0,0,16833233,8694326,8411116,12523821,6036494,5315409,824286,0,10977883,104063363,48186987,29956250,23609463,14639734,13632308,0,293814,14257358,9052823,141461,8038054,202445,22334,0,0,0,0,0,0,0,0,0,8507454,13123841,8738664,7443580,8047274,16130570,5900070,0,41957529,71523257,32695878,23822939,51175369,9968798,4430171,0,48886830,102770760,58639290,60440380,58751260,37108018,19805053,9298934
20140513,1110676086,0,0,0,0,0,0,0,0,0,6503141,16110844,8690426,16196307,10322758,8513858,645383,0,59957205,66253004,41188807,53112586,59483125,48380169,1451896,0,18178054,7011066,4699827,10347798,911393,262484,43086,0,0,0,0,0,0,0,0,0,39444339,21673653,13333439,8022359,24325336,5878699,7848459,0,46231216,80234149,32436134,30828838,25956591,14970923,17162102,0,29117475,94999779,39365811,53304185,37076296,24767857,16219543,9215686
20140514,877405523,0,0,0,0,0,0,0,0,0,4333609,15500942,8510147,16002483,10215045,2817163,145210,0,25992290,53689998,49121634,20200855,27808059,5547193,6872475,0,2514422,757266,438320,375103,11042187,1886479,319267,0,0,0,0,0,0,0,0,0,10546810,19214745,9032992,0,19880217,9483809,2256583,0,32655244,88481663,34422775,20808422,34821753,5091125,3905181,0,40330334,87830075,47813944,42887699,48496689,31188395,14835677,9331244
20140515,989700400,0,0,0,0,0,0,0,0,0,7965208,9899378,8742251,15557522,17314413,5540431,815802,0,23394789,58351300,32406109,28110770,23845761,11974145,4881664,0,1148485,14659614,242782,1954988,8521449,590847,127365,0,0,0,0,0,0,0,0,0,13365669,43039340,979775,2994878,28905352,1907730,0,0,45860557,66824603,49088879,26642227,28835700,9638000,7630196,0,50425554,130708207,60068715,41067787,47470446,28463867,20410833,9327012
20140516,830373528,0,0,0,0,0,0,0,0,0,6681253,19702181,5929658,17201507,18990778,6425138,682529,0,14541764,40646005,41176634,31747702,37576398,19344610,1475138,0,264591,7962660,9502519,81756,2153332,1048318,48517,0,0,0,0,0,0,0,0,0,11794610,19696848,511528,1271217,27624601,13850577,306717,0,30485405,34709619,21575458,26735975,33560537,10863678,15190411,0,35954945,85165728,42942132,37643078,48376599,18879966,20724968,9325943
20140517,553817765,0,0,0,0,0,0,0,0,0,7975203,10718643,6032068,18071264,19078497,8085553,235622,0,13673289,25763874,41301018,18454270,17557500,8200197,10440663,0,509168,1303861,753624,7577273,2517663,2485685,895,0,0,0,0,0,0,0,0,0,4895225,10728937,0,0,11512917,5205384,4952508,0,10890080,29383995,17392187,12836593,19064690,2711052,6536702,0,20413796,56569323,30440206,26216637,30658713,15397547,8039044,9236399
20140518,670805253,0,0,0,0,0,0,0,0,0,4310645,20315483,6951380,14756670,6542392,9713152,47391,0,17637468,40691974,29962251,46097396,21664502,3266485,8124798,0,1755294,11132951,595532,1169353,6563772,22857,3545073,0,0,0,0,0,0,0,0,0,13044493,15058278,0,6974996,15664447,0,9331942,0,16844177,51833507,31604560,15919337,20661528,6480391,2480176,0,28700992,61152564,36025044,25675454,31800603,13191815,4318448,9175682
20140519,986647698,0,0,0,0,0,0,0,0,0,8285686,22886071,14061971,19505857,6484239,8587202,1428035,0,17330574,63284024,51899568,24110528,18258946,43449412,9989986,0,5583485,15759814,25634934,304045,1367342,18928,95280,0,0,0,0,0,0,0,0,0,5729264,24950213,3977151,5977900,34741692,10365094,3180685,0,34317733,79144779,35697883,31838666,25453308,12012808,15361495,0,42666062,92658606,43568693,32465503,42161250,32032147,10568357,9452482
